popularity,name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
87,Glock In My Lap,spotify:track:6pcywuOeGGWeOQzdUyti6k,0.847,0.733,10,-6.439,0,0.16,0.00574,1.04E-05,0.151,0.202,130.029,audio_features,6pcywuOeGGWeOQzdUyti6k,spotify:track:6pcywuOeGGWeOQzdUyti6k,https://api.spotify.com/v1/tracks/6pcywuOeGGWeOQzdUyti6k,https://api.spotify.com/v1/audio-analysis/6pcywuOeGGWeOQzdUyti6k,193591,4
84,Runnin,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,audio_features,5SWnsxjhdcEDc7LJjq9UHk,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,https://api.spotify.com/v1/tracks/5SWnsxjhdcEDc7LJjq9UHk,https://api.spotify.com/v1/audio-analysis/5SWnsxjhdcEDc7LJjq9UHk,195906,4
77,Peaches & Eggplants (feat. 21 Savage),spotify:track:2KcQ0PbPj0O3P48B9YX7iN,0.911,0.536,4,-7.884,0,0.282,0.00897,3.73E-06,0.111,0.584,146.014,audio_features,2KcQ0PbPj0O3P48B9YX7iN,spotify:track:2KcQ0PbPj0O3P48B9YX7iN,https://api.spotify.com/v1/tracks/2KcQ0PbPj0O3P48B9YX7iN,https://api.spotify.com/v1/audio-analysis/2KcQ0PbPj0O3P48B9YX7iN,203813,4
84,Spin Bout U,spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,0.773,0.701,7,-6.386,1,0.0512,0.01,0,0.163,0.203,129.963,audio_features,2ZL7WZcjuYKi1KUDtp4kCC,spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,https://api.spotify.com/v1/tracks/2ZL7WZcjuYKi1KUDtp4kCC,https://api.spotify.com/v1/audio-analysis/2ZL7WZcjuYKi1KUDtp4kCC,214589,4
83,Rich Nigga Shit (feat. Young Thug),spotify:track:3ruoIF2UnoXdzK8mR61ebq,0.825,0.733,1,-5.625,0,0.0969,0.349,0,0.112,0.62,97.974,audio_features,3ruoIF2UnoXdzK8mR61ebq,spotify:track:3ruoIF2UnoXdzK8mR61ebq,https://api.spotify.com/v1/tracks/3ruoIF2UnoXdzK8mR61ebq,https://api.spotify.com/v1/audio-analysis/3ruoIF2UnoXdzK8mR61ebq,190331,4
86,Baby,spotify:track:5iDNf2uMgRzmQpcmGAzOUk,0.643,0.766,4,-7.67,0,0.145,0.198,7.99E-06,0.14,0.35,141.986,audio_features,5iDNf2uMgRzmQpcmGAzOUk,spotify:track:5iDNf2uMgRzmQpcmGAzOUk,https://api.spotify.com/v1/tracks/5iDNf2uMgRzmQpcmGAzOUk,https://api.spotify.com/v1/audio-analysis/5iDNf2uMgRzmQpcmGAzOUk,232125,4
79,HOTEL LOBBY (Unc & Phew),spotify:track:4vVjPTApwXZwB2H3mBq3ml,0.825,0.649,11,-4.297,1,0.169,0.117,0,0.232,0.143,127.978,audio_features,4vVjPTApwXZwB2H3mBq3ml,spotify:track:4vVjPTApwXZwB2H3mBq3ml,https://api.spotify.com/v1/tracks/4vVjPTApwXZwB2H3mBq3ml,https://api.spotify.com/v1/audio-analysis/4vVjPTApwXZwB2H3mBq3ml,142657,4
81,Turn Yo Clic Up (feat. Future),spotify:track:7LTCmtMpf3JPfBE8gAl64z,0.869,0.557,11,-7.112,0,0.384,0.577,0,0.139,0.629,124.927,audio_features,7LTCmtMpf3JPfBE8gAl64z,spotify:track:7LTCmtMpf3JPfBE8gAl64z,https://api.spotify.com/v1/tracks/7LTCmtMpf3JPfBE8gAl64z,https://api.spotify.com/v1/audio-analysis/7LTCmtMpf3JPfBE8gAl64z,230836,4
38,Intentions,spotify:track:7jAVt70Xdg8EwOtsFB1ZqK,0.814,0.551,9,-6.64,1,0.0527,0.296,0,0.106,0.87,148.003,audio_features,7jAVt70Xdg8EwOtsFB1ZqK,spotify:track:7jAVt70Xdg8EwOtsFB1ZqK,https://api.spotify.com/v1/tracks/7jAVt70Xdg8EwOtsFB1ZqK,https://api.spotify.com/v1/audio-analysis/7jAVt70Xdg8EwOtsFB1ZqK,212853,4
72,"Ring Ring (feat. Travis Scott, Don Toliver, Quavo & Ty Dolla $ign)",spotify:track:7pFzbZz89oXVsRxhUvO7q2,0.684,0.736,1,-6.101,0,0.0323,0.022,1.15E-06,0.213,0.333,140.049,audio_features,7pFzbZz89oXVsRxhUvO7q2,spotify:track:7pFzbZz89oXVsRxhUvO7q2,https://api.spotify.com/v1/tracks/7pFzbZz89oXVsRxhUvO7q2,https://api.spotify.com/v1/audio-analysis/7pFzbZz89oXVsRxhUvO7q2,187484,4
70,To The Bone (feat. YoungBoy Never Broke Again),spotify:track:4wRJHXHDJnKSPr9IVn0BFR,0.899,0.582,11,-7.275,0,0.264,0.0395,0,0.1,0.505,149.973,audio_features,4wRJHXHDJnKSPr9IVn0BFR,spotify:track:4wRJHXHDJnKSPr9IVn0BFR,https://api.spotify.com/v1/tracks/4wRJHXHDJnKSPr9IVn0BFR,https://api.spotify.com/v1/audio-analysis/4wRJHXHDJnKSPr9IVn0BFR,283196,4
69,Greatness,spotify:track:2eN0rxTtgxKkmVCNgizayr,0.825,0.718,1,-2.896,1,0.0518,0.0732,0.000157,0.142,0.919,139.983,audio_features,2eN0rxTtgxKkmVCNgizayr,spotify:track:2eN0rxTtgxKkmVCNgizayr,https://api.spotify.com/v1/tracks/2eN0rxTtgxKkmVCNgizayr,https://api.spotify.com/v1/audio-analysis/2eN0rxTtgxKkmVCNgizayr,185001,4
66,No Brainer,spotify:track:5WvAo7DNuPRmk4APhdPzi8,0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,audio_features,5WvAo7DNuPRmk4APhdPzi8,spotify:track:5WvAo7DNuPRmk4APhdPzi8,https://api.spotify.com/v1/tracks/5WvAo7DNuPRmk4APhdPzi8,https://api.spotify.com/v1/audio-analysis/5WvAo7DNuPRmk4APhdPzi8,260000,5
68,HOTEL LOBBY (Unc & Phew) - A COLORS SHOW,spotify:track:1qA7crrPzO702kDZgRAhyk,0.859,0.548,10,-6.59,0,0.197,0.041,0,0.204,0.112,127.958,audio_features,1qA7crrPzO702kDZgRAhyk,spotify:track:1qA7crrPzO702kDZgRAhyk,https://api.spotify.com/v1/tracks/1qA7crrPzO702kDZgRAhyk,https://api.spotify.com/v1/audio-analysis/1qA7crrPzO702kDZgRAhyk,165581,4
63,Nothing Changed,spotify:track:37If4sC0Si28T6z63qhR5z,0.876,0.551,5,-6.872,0,0.0992,0.233,0,0.185,0.685,134.946,audio_features,37If4sC0Si28T6z63qhR5z,spotify:track:37If4sC0Si28T6z63qhR5z,https://api.spotify.com/v1/tracks/37If4sC0Si28T6z63qhR5z,https://api.spotify.com/v1/audio-analysis/37If4sC0Si28T6z63qhR5z,199111,4
79,OUT WEST (feat. Young Thug),spotify:track:6gi6y1xwmVszDWkUqab1qw,0.802,0.591,8,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864,audio_features,6gi6y1xwmVszDWkUqab1qw,spotify:track:6gi6y1xwmVszDWkUqab1qw,https://api.spotify.com/v1/tracks/6gi6y1xwmVszDWkUqab1qw,https://api.spotify.com/v1/audio-analysis/6gi6y1xwmVszDWkUqab1qw,157712,4
77,GATTI,spotify:track:40mjsnRjCpycdUw3xhS20g,0.594,0.676,2,-5.808,1,0.344,0.135,0,0.163,0.472,143.477,audio_features,40mjsnRjCpycdUw3xhS20g,spotify:track:40mjsnRjCpycdUw3xhS20g,https://api.spotify.com/v1/tracks/40mjsnRjCpycdUw3xhS20g,https://api.spotify.com/v1/audio-analysis/40mjsnRjCpycdUw3xhS20g,181145,4
69,WHAT TO DO? (feat. Don Toliver),spotify:track:4AO1XhrgJczQ9bNVxdfKQe,0.643,0.594,9,-5.191,0,0.0312,0.0695,1.46E-05,0.115,0.195,118.037,audio_features,4AO1XhrgJczQ9bNVxdfKQe,spotify:track:4AO1XhrgJczQ9bNVxdfKQe,https://api.spotify.com/v1/tracks/4AO1XhrgJczQ9bNVxdfKQe,https://api.spotify.com/v1/audio-analysis/4AO1XhrgJczQ9bNVxdfKQe,250142,4
68,GANG GANG,spotify:track:6uJONCdr2rC65BNmCnTBWK,0.859,0.6,7,-4.63,0,0.301,0.071,0,0.353,0.568,123.017,audio_features,6uJONCdr2rC65BNmCnTBWK,spotify:track:6uJONCdr2rC65BNmCnTBWK,https://api.spotify.com/v1/tracks/6uJONCdr2rC65BNmCnTBWK,https://api.spotify.com/v1/audio-analysis/6uJONCdr2rC65BNmCnTBWK,244761,4
56,JACKBOYS,spotify:track:62zKJrpbLxz6InR3tGyr7o,0.413,0.13,0,-25.166,0,0.0336,0.9,0.82,0.111,0.0676,123.342,audio_features,62zKJrpbLxz6InR3tGyr7o,spotify:track:62zKJrpbLxz6InR3tGyr7o,https://api.spotify.com/v1/tracks/62zKJrpbLxz6InR3tGyr7o,https://api.spotify.com/v1/audio-analysis/62zKJrpbLxz6InR3tGyr7o,46837,1
37,Take My Life,spotify:track:0nbCzBSI63gN89zGwwPFQW,0.776,0.4,4,-9.828,0,0.48,0.0252,0,0.095,0.651,158.046,audio_features,0nbCzBSI63gN89zGwwPFQW,spotify:track:0nbCzBSI63gN89zGwwPFQW,https://api.spotify.com/v1/tracks/0nbCzBSI63gN89zGwwPFQW,https://api.spotify.com/v1/audio-analysis/0nbCzBSI63gN89zGwwPFQW,98505,4
65,Saint,spotify:track:7foypmc7KZyU716Yv63BPe,0.866,0.648,1,-3.675,1,0.0543,0.009,0,0.0967,0.0798,150.058,audio_features,7foypmc7KZyU716Yv63BPe,spotify:track:7foypmc7KZyU716Yv63BPe,https://api.spotify.com/v1/tracks/7foypmc7KZyU716Yv63BPe,https://api.spotify.com/v1/audio-analysis/7foypmc7KZyU716Yv63BPe,140793,4
62,Dubai Shit,spotify:track:6urLjX35oXXRYtcH1b3dCh,0.774,0.529,5,-4.479,0,0.0532,0.0674,0,0.0814,0.227,138.072,audio_features,6urLjX35oXXRYtcH1b3dCh,spotify:track:6urLjX35oXXRYtcH1b3dCh,https://api.spotify.com/v1/tracks/6urLjX35oXXRYtcH1b3dCh,https://api.spotify.com/v1/audio-analysis/6urLjX35oXXRYtcH1b3dCh,228431,4
62,Motorcycle Patches,spotify:track:7g7raxdQpiLZT7aOlib4S1,0.868,0.657,8,-4.853,1,0.113,0.0158,0,0.0995,0.436,162.867,audio_features,7g7raxdQpiLZT7aOlib4S1,spotify:track:7g7raxdQpiLZT7aOlib4S1,https://api.spotify.com/v1/tracks/7g7raxdQpiLZT7aOlib4S1,https://api.spotify.com/v1/audio-analysis/7g7raxdQpiLZT7aOlib4S1,191410,4
61,Black & Chinese,spotify:track:628Ueb4sRiXApObhcU9iPU,0.668,0.844,1,-4.151,1,0.0956,0.00389,0.00879,0.119,0.33,159.108,audio_features,628Ueb4sRiXApObhcU9iPU,spotify:track:628Ueb4sRiXApObhcU9iPU,https://api.spotify.com/v1/tracks/628Ueb4sRiXApObhcU9iPU,https://api.spotify.com/v1/audio-analysis/628Ueb4sRiXApObhcU9iPU,172017,4
60,Modern Slavery,spotify:track:7J6bnDDitOwfelaJNixHhL,0.765,0.733,4,-3.509,0,0.165,0.00186,0,0.297,0.495,133.966,audio_features,7J6bnDDitOwfelaJNixHhL,spotify:track:7J6bnDDitOwfelaJNixHhL,https://api.spotify.com/v1/tracks/7J6bnDDitOwfelaJNixHhL,https://api.spotify.com/v1/audio-analysis/7J6bnDDitOwfelaJNixHhL,148560,4
58,Moon Rock,spotify:track:7bTH8LgGSwyNNE4r1k95Zp,0.72,0.717,8,-4.043,1,0.046,0.0092,0,0.147,0.198,142.926,audio_features,7bTH8LgGSwyNNE4r1k95Zp,spotify:track:7bTH8LgGSwyNNE4r1k95Zp,https://api.spotify.com/v1/tracks/7bTH8LgGSwyNNE4r1k95Zp,https://api.spotify.com/v1/audio-analysis/7bTH8LgGSwyNNE4r1k95Zp,151184,4
58,How U Feel,spotify:track:7CWiWkccuRRdrmaW6AjVEf,0.86,0.799,2,-2.446,1,0.149,0.0532,2.54E-05,0.369,0.491,140.005,audio_features,7CWiWkccuRRdrmaW6AjVEf,spotify:track:7CWiWkccuRRdrmaW6AjVEf,https://api.spotify.com/v1/tracks/7CWiWkccuRRdrmaW6AjVEf,https://api.spotify.com/v1/audio-analysis/7CWiWkccuRRdrmaW6AjVEf,205682,4
57,Saint Laurent Mask,spotify:track:7JGyxh8G8QZnu4AMJuCqlj,0.771,0.596,11,-4.086,1,0.0414,0.0379,0,0.169,0.0745,135.012,audio_features,7JGyxh8G8QZnu4AMJuCqlj,spotify:track:7JGyxh8G8QZnu4AMJuCqlj,https://api.spotify.com/v1/tracks/7JGyxh8G8QZnu4AMJuCqlj,https://api.spotify.com/v1/audio-analysis/7JGyxh8G8QZnu4AMJuCqlj,190437,4
57,Eye 2 Eye,spotify:track:4vwfOiyWxXeEdx4ejAJgdx,0.818,0.65,2,-4.328,1,0.148,0.00122,0,0.104,0.163,146.015,audio_features,4vwfOiyWxXeEdx4ejAJgdx,spotify:track:4vwfOiyWxXeEdx4ejAJgdx,https://api.spotify.com/v1/tracks/4vwfOiyWxXeEdx4ejAJgdx,https://api.spotify.com/v1/audio-analysis/4vwfOiyWxXeEdx4ejAJgdx,190679,4
56,Where U From,spotify:track:11cCVYamncF0ezwjj1irQ0,0.756,0.757,1,-2.969,1,0.0772,0.0542,0,0.211,0.284,140.073,audio_features,11cCVYamncF0ezwjj1irQ0,spotify:track:11cCVYamncF0ezwjj1irQ0,https://api.spotify.com/v1/tracks/11cCVYamncF0ezwjj1irQ0,https://api.spotify.com/v1/audio-analysis/11cCVYamncF0ezwjj1irQ0,251969,4
93,K-POP,spotify:track:5L3ecxQnQ9qTBmnLQiwf0C,0.814,0.618,5,-5.614,0,0.0619,0.0386,3.34E-06,0.671,0.535,121.075,audio_features,5L3ecxQnQ9qTBmnLQiwf0C,spotify:track:5L3ecxQnQ9qTBmnLQiwf0C,https://api.spotify.com/v1/tracks/5L3ecxQnQ9qTBmnLQiwf0C,https://api.spotify.com/v1/audio-analysis/5L3ecxQnQ9qTBmnLQiwf0C,185221,4
95,MELTDOWN (feat. Drake),spotify:track:67nepsnrcZkowTxMWigSbb,0.557,0.774,7,-5.275,0,0.351,0.012,0,0.396,0.397,111.975,audio_features,67nepsnrcZkowTxMWigSbb,spotify:track:67nepsnrcZkowTxMWigSbb,https://api.spotify.com/v1/tracks/67nepsnrcZkowTxMWigSbb,https://api.spotify.com/v1/audio-analysis/67nepsnrcZkowTxMWigSbb,246134,4
94,FE!N (feat. Playboi Carti),spotify:track:42VsgItocQwOQC3XWZ8JNA,0.569,0.882,3,-2.777,0,0.06,0.0316,0,0.142,0.201,148.038,audio_features,42VsgItocQwOQC3XWZ8JNA,spotify:track:42VsgItocQwOQC3XWZ8JNA,https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA,https://api.spotify.com/v1/audio-analysis/42VsgItocQwOQC3XWZ8JNA,191701,4
92,I KNOW ?,spotify:track:6wsqVwoiVH2kde4k4KKAFU,0.927,0.619,5,-4.441,0,0.0539,0.0186,0,0.104,0.817,117.995,audio_features,6wsqVwoiVH2kde4k4KKAFU,spotify:track:6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/tracks/6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/audio-analysis/6wsqVwoiVH2kde4k4KKAFU,211582,4
91,TELEKINESIS (feat. SZA & Future),spotify:track:1i9lZvlaDdWDPyXEE95aiq,0.458,0.535,5,-4.854,0,0.0281,0.575,0,0.168,0.216,82.826,audio_features,1i9lZvlaDdWDPyXEE95aiq,spotify:track:1i9lZvlaDdWDPyXEE95aiq,https://api.spotify.com/v1/tracks/1i9lZvlaDdWDPyXEE95aiq,https://api.spotify.com/v1/audio-analysis/1i9lZvlaDdWDPyXEE95aiq,353755,4
91,MY EYES,spotify:track:4kjI1gwQZRKNDkw1nI475M,0.455,0.621,0,-7.694,0,0.0517,0.651,2.59E-06,0.123,0.28,119.043,audio_features,4kjI1gwQZRKNDkw1nI475M,spotify:track:4kjI1gwQZRKNDkw1nI475M,https://api.spotify.com/v1/tracks/4kjI1gwQZRKNDkw1nI475M,https://api.spotify.com/v1/audio-analysis/4kjI1gwQZRKNDkw1nI475M,251250,4
90,HYAENA,spotify:track:0hL9gOw6XBWsygEUcVjxEc,0.608,0.754,8,-5.277,1,0.0719,0.0305,0,0.119,0.455,97.071,audio_features,0hL9gOw6XBWsygEUcVjxEc,spotify:track:0hL9gOw6XBWsygEUcVjxEc,https://api.spotify.com/v1/tracks/0hL9gOw6XBWsygEUcVjxEc,https://api.spotify.com/v1/audio-analysis/0hL9gOw6XBWsygEUcVjxEc,222085,4
90,THANK GOD,spotify:track:1PH2MDbcBAU094DlgTIND1,0.657,0.553,10,-7.08,0,0.0394,0.254,0,0.129,0.576,134.925,audio_features,1PH2MDbcBAU094DlgTIND1,spotify:track:1PH2MDbcBAU094DlgTIND1,https://api.spotify.com/v1/tracks/1PH2MDbcBAU094DlgTIND1,https://api.spotify.com/v1/audio-analysis/1PH2MDbcBAU094DlgTIND1,184889,4
90,TOPIA TWINS (feat. Rob49 & 21 Savage),spotify:track:0lodMO0qK83vfPiiD7FMEt,0.715,0.567,1,-4.481,0,0.0865,0.06,0,0.0655,0.332,160.098,audio_features,0lodMO0qK83vfPiiD7FMEt,spotify:track:0lodMO0qK83vfPiiD7FMEt,https://api.spotify.com/v1/tracks/0lodMO0qK83vfPiiD7FMEt,https://api.spotify.com/v1/audio-analysis/0lodMO0qK83vfPiiD7FMEt,223174,4
89,Trance (with Travis Scott & Young Thug),spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,0.571,0.549,1,-7.38,0,0.404,0.18,0,0.168,0.447,119.497,audio_features,5wG3HvLhF6Y5KTGlK0IW3J,spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,https://api.spotify.com/v1/tracks/5wG3HvLhF6Y5KTGlK0IW3J,https://api.spotify.com/v1/audio-analysis/5wG3HvLhF6Y5KTGlK0IW3J,194787,4
77,Last Friday Night (T.G.I.F.),spotify:track:3avYqdwHKEq8beXbeWCKqJ,0.652,0.812,3,-3.797,0,0.0409,0.00125,3.01E-05,0.667,0.72,126.023,audio_features,3avYqdwHKEq8beXbeWCKqJ,spotify:track:3avYqdwHKEq8beXbeWCKqJ,https://api.spotify.com/v1/tracks/3avYqdwHKEq8beXbeWCKqJ,https://api.spotify.com/v1/audio-analysis/3avYqdwHKEq8beXbeWCKqJ,230733,4
80,Dark Horse,spotify:track:4jbmgIyjGoXjY01XxatOx6,0.647,0.585,6,-6.123,1,0.0512,0.00314,0,0.165,0.353,131.934,audio_features,4jbmgIyjGoXjY01XxatOx6,spotify:track:4jbmgIyjGoXjY01XxatOx6,https://api.spotify.com/v1/tracks/4jbmgIyjGoXjY01XxatOx6,https://api.spotify.com/v1/audio-analysis/4jbmgIyjGoXjY01XxatOx6,215672,4
74,Firework,spotify:track:4r6eNCsrZnQWJzzvFh4nlg,0.638,0.832,8,-5.039,1,0.049,0.141,0,0.113,0.648,124.071,audio_features,4r6eNCsrZnQWJzzvFh4nlg,spotify:track:4r6eNCsrZnQWJzzvFh4nlg,https://api.spotify.com/v1/tracks/4r6eNCsrZnQWJzzvFh4nlg,https://api.spotify.com/v1/audio-analysis/4r6eNCsrZnQWJzzvFh4nlg,227893,4
74,The One That Got Away,spotify:track:6hkOqJ5mE093AQf2lbZnsG,0.691,0.795,1,-4.021,0,0.0355,0.000812,1.02E-06,0.156,0.876,133.971,audio_features,6hkOqJ5mE093AQf2lbZnsG,spotify:track:6hkOqJ5mE093AQf2lbZnsG,https://api.spotify.com/v1/tracks/6hkOqJ5mE093AQf2lbZnsG,https://api.spotify.com/v1/audio-analysis/6hkOqJ5mE093AQf2lbZnsG,227333,4
73,Hot N Cold,spotify:track:1y4eb6hmAvsqlDOl3fx9kk,0.706,0.841,7,-3.956,1,0.0418,7.95E-05,0,0.0688,0.861,132.032,audio_features,1y4eb6hmAvsqlDOl3fx9kk,spotify:track:1y4eb6hmAvsqlDOl3fx9kk,https://api.spotify.com/v1/tracks/1y4eb6hmAvsqlDOl3fx9kk,https://api.spotify.com/v1/audio-analysis/1y4eb6hmAvsqlDOl3fx9kk,220227,4
74,California Gurls,spotify:track:6KOEK6SeCEZOQkLj5M1PxH,0.788,0.753,0,-3.71,1,0.0536,0.0038,0,0.18,0.403,125.005,audio_features,6KOEK6SeCEZOQkLj5M1PxH,spotify:track:6KOEK6SeCEZOQkLj5M1PxH,https://api.spotify.com/v1/tracks/6KOEK6SeCEZOQkLj5M1PxH,https://api.spotify.com/v1/audio-analysis/6KOEK6SeCEZOQkLj5M1PxH,234653,4
80,Roar,spotify:track:27tNWlhdAryQY04Gb2ZhUI,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28E-06,0.354,0.436,90.003,audio_features,27tNWlhdAryQY04Gb2ZhUI,spotify:track:27tNWlhdAryQY04Gb2ZhUI,https://api.spotify.com/v1/tracks/27tNWlhdAryQY04Gb2ZhUI,https://api.spotify.com/v1/audio-analysis/27tNWlhdAryQY04Gb2ZhUI,223546,4
72,I Kissed A Girl,spotify:track:005lwxGU1tms6HGELIcUv9,0.699,0.76,5,-3.173,1,0.0677,0.00223,0,0.132,0.696,129.996,audio_features,005lwxGU1tms6HGELIcUv9,spotify:track:005lwxGU1tms6HGELIcUv9,https://api.spotify.com/v1/tracks/005lwxGU1tms6HGELIcUv9,https://api.spotify.com/v1/audio-analysis/005lwxGU1tms6HGELIcUv9,179640,4
76,Teenage Dream,spotify:track:5jzKL4BDMClWqRguW5qZvh,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34E-06,0.134,0.591,120.011,audio_features,5jzKL4BDMClWqRguW5qZvh,spotify:track:5jzKL4BDMClWqRguW5qZvh,https://api.spotify.com/v1/tracks/5jzKL4BDMClWqRguW5qZvh,https://api.spotify.com/v1/audio-analysis/5jzKL4BDMClWqRguW5qZvh,227741,4
80,Unconditionally,spotify:track:009ImBOrIUlWgla8U05RAC,0.432,0.725,7,-4.862,1,0.0431,0.00273,0,0.208,0.353,128.902,audio_features,009ImBOrIUlWgla8U05RAC,spotify:track:009ImBOrIUlWgla8U05RAC,https://api.spotify.com/v1/tracks/009ImBOrIUlWgla8U05RAC,https://api.spotify.com/v1/audio-analysis/009ImBOrIUlWgla8U05RAC,228879,4
64,Small Town Saturday Night,spotify:track:7uLQTOxQ3nwwoHuxwt2AHJ,0.627,0.697,8,-6.61,1,0.0266,0.218,0,0.0733,0.933,154.086,audio_features,7uLQTOxQ3nwwoHuxwt2AHJ,spotify:track:7uLQTOxQ3nwwoHuxwt2AHJ,https://api.spotify.com/v1/tracks/7uLQTOxQ3nwwoHuxwt2AHJ,https://api.spotify.com/v1/audio-analysis/7uLQTOxQ3nwwoHuxwt2AHJ,177987,4
53,Past The Point Of Rescue,spotify:track:6DqzLbXkxRUbvFyzWApTXM,0.44,0.765,3,-5.973,1,0.0287,0.24,4.73E-05,0.349,0.792,184.257,audio_features,6DqzLbXkxRUbvFyzWApTXM,spotify:track:6DqzLbXkxRUbvFyzWApTXM,https://api.spotify.com/v1/tracks/6DqzLbXkxRUbvFyzWApTXM,https://api.spotify.com/v1/audio-analysis/6DqzLbXkxRUbvFyzWApTXM,267467,4
42,Loving You Makes Me A Better Man,spotify:track:0ncTdcRUBXyUWCb7NnpyXE,0.712,0.306,9,-11.877,1,0.0256,0.732,0.000541,0.0919,0.381,95.059,audio_features,0ncTdcRUBXyUWCb7NnpyXE,spotify:track:0ncTdcRUBXyUWCb7NnpyXE,https://api.spotify.com/v1/tracks/0ncTdcRUBXyUWCb7NnpyXE,https://api.spotify.com/v1/audio-analysis/0ncTdcRUBXyUWCb7NnpyXE,208533,4
38,On The Wings Of A Dove,spotify:track:0g5zgubwnEQ8zb9Wu29RzP,0.58,0.274,7,-11.631,1,0.0291,0.723,0,0.174,0.425,144.574,audio_features,0g5zgubwnEQ8zb9Wu29RzP,spotify:track:0g5zgubwnEQ8zb9Wu29RzP,https://api.spotify.com/v1/tracks/0g5zgubwnEQ8zb9Wu29RzP,https://api.spotify.com/v1/audio-analysis/0g5zgubwnEQ8zb9Wu29RzP,225573,3
37,I Know Where Love Lives,spotify:track:30jGJacfocGz0erjEuu59A,0.648,0.464,9,-6.966,1,0.0242,0.652,0,0.0733,0.638,97.373,audio_features,30jGJacfocGz0erjEuu59A,spotify:track:30jGJacfocGz0erjEuu59A,https://api.spotify.com/v1/tracks/30jGJacfocGz0erjEuu59A,https://api.spotify.com/v1/audio-analysis/30jGJacfocGz0erjEuu59A,211987,4
35,Hearts Are Gonna Roll,spotify:track:1CANlvMi504OUyKmKP4JGN,0.611,0.753,10,-7.776,1,0.0287,0.336,1.71E-06,0.347,0.899,136.063,audio_features,1CANlvMi504OUyKmKP4JGN,spotify:track:1CANlvMi504OUyKmKP4JGN,https://api.spotify.com/v1/tracks/1CANlvMi504OUyKmKP4JGN,https://api.spotify.com/v1/audio-analysis/1CANlvMi504OUyKmKP4JGN,184933,4
35,Five O'Clock World,spotify:track:1zO50Yb6j9DaNiGQewJAq7,0.617,0.513,9,-7.012,1,0.0257,0.778,0,0.155,0.701,109.614,audio_features,1zO50Yb6j9DaNiGQewJAq7,spotify:track:1zO50Yb6j9DaNiGQewJAq7,https://api.spotify.com/v1/tracks/1zO50Yb6j9DaNiGQewJAq7,https://api.spotify.com/v1/audio-analysis/1zO50Yb6j9DaNiGQewJAq7,184240,4
34,I Miss My Mary,spotify:track:3nKHQMg6WYmPX5ZTihZ2Tm,0.534,0.415,9,-7.955,1,0.0311,0.752,0,0.1,0.644,154.042,audio_features,3nKHQMg6WYmPX5ZTihZ2Tm,spotify:track:3nKHQMg6WYmPX5ZTihZ2Tm,https://api.spotify.com/v1/tracks/3nKHQMg6WYmPX5ZTihZ2Tm,https://api.spotify.com/v1/audio-analysis/3nKHQMg6WYmPX5ZTihZ2Tm,193400,4
33,Mama Knows The Highway,spotify:track:27IdM7EFM2qveGJiaofrtf,0.536,0.627,9,-9.323,1,0.0281,0.593,5.73E-05,0.202,0.703,162.857,audio_features,27IdM7EFM2qveGJiaofrtf,spotify:track:27IdM7EFM2qveGJiaofrtf,https://api.spotify.com/v1/tracks/27IdM7EFM2qveGJiaofrtf,https://api.spotify.com/v1/audio-analysis/27IdM7EFM2qveGJiaofrtf,257533,4
31,Sure Love,spotify:track:5M0APKUIGwjWKP1srgcGLQ,0.615,0.579,0,-9.259,1,0.0284,0.583,0,0.105,0.852,125.71,audio_features,5M0APKUIGwjWKP1srgcGLQ,spotify:track:5M0APKUIGwjWKP1srgcGLQ,https://api.spotify.com/v1/tracks/5M0APKUIGwjWKP1srgcGLQ,https://api.spotify.com/v1/audio-analysis/5M0APKUIGwjWKP1srgcGLQ,208040,4
74,The Motto,spotify:track:3j11iDncb7ZeDMw7lFucqM,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23E-05,0.0901,0.464,117.953,audio_features,3j11iDncb7ZeDMw7lFucqM,spotify:track:3j11iDncb7ZeDMw7lFucqM,https://api.spotify.com/v1/tracks/3j11iDncb7ZeDMw7lFucqM,https://api.spotify.com/v1/audio-analysis/3j11iDncb7ZeDMw7lFucqM,164819,4
